master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
c29da05e-abff-11e9-a2fc-000d3a38a36f,6,28.0,2798.99,5,5,5,55,champions
c29e0384-b12f-11e9-9757-000d3a38a36f,102,5.0,903.0500000000001,3,4,4,34,loyal_customers
c2a239b2-0095-11ea-a5e8-000d3a38a36f,27,4.0,536.71,5,3,3,53,potential_loyalists
c2b11228-a9f8-11e9-a2fc-000d3a38a36f,82,4.0,1327.46,4,3,5,43,potential_loyalists
c2b5d8e4-a8ae-11e9-a2fc-000d3a38a36f,92,20.0,2068.0499999999997,3,5,5,35,loyal_customers
c2bd3522-8dcc-11ea-8f41-000d3a38a36f,324,2.0,474.09000000000003,1,1,3,11,hibernating
c2c0db94-aacb-11e9-a2fc-000d3a38a36f,196,3.0,589.95,2,3,3,23,at_Risk
c2ce301a-b3b1-11ea-8745-000d3a38a36f,213,5.0,1602.4,2,4,5,24,at_Risk
c2cf6152-d6c0-11e9-93bc-000d3a38a36f,76,10.0,1151.95,4,5,5,45,loyal_customers
c2d08618-af60-11e9-a2fc-000d3a38a36f,144,7.0,1497.8600000000001,3,5,5,35,loyal_customers
c2d2f75e-5b36-11ea-a824-000d3a38a36f,33,5.0,1030.87,5,4,5,54,champions
c2d4955c-73bb-11eb-b35d-000d3a38a36f,32,4.0,892.97,5,3,4,53,potential_loyalists
c2d5d4e8-107b-11ea-8ce6-000d3a38a36f,268,6.0,670.4100000000001,1,4,4,14,at_Risk
c2d6f798-98ce-11ea-b97a-000d3a38a36f,212,2.0,445.95,2,1,2,21,hibernating
c2d93a3a-b17f-11e9-89fa-000d3a38a36f,59,7.0,1094.5,4,5,5,45,loyal_customers
c2d97a2c-ae4b-11e9-a2fc-000d3a38a36f,161,3.0,292.87,2,3,1,23,at_Risk
c2dfe09e-aa3e-11e9-a2fc-000d3a38a36f,317,5.0,580.68,1,4,3,14,at_Risk
c2e15af2-9eed-11e9-9897-000d3a38a36f,13,20.0,2861.6,5,5,5,55,champions
c2ea2b78-b135-11e9-9757-000d3a38a36f,143,3.0,475.94,3,3,3,33,need_attention
c2eb9b2e-b389-11e9-a043-000d3a38a36f,120,11.0,1376.48,3,5,5,35,loyal_customers
c2ec14b4-ab9b-11e9-a2fc-000d3a38a36f,5,3.0,263.96,5,3,1,53,potential_loyalists
c2ef75b0-6049-11ea-8dd8-000d3a38a36f,42,2.0,369.97,4,1,2,41,promising
c2ef9aa4-3fc4-11ea-aa6b-000d3a38a36f,308,5.0,1074.86,1,4,5,14,at_Risk
c2f1dd2e-5b2f-11ea-b5d0-000d3a38a36f,64,2.0,784.34,4,1,4,41,promising
c2f681c2-600b-11ea-8dd8-000d3a38a36f,318,3.0,227.97,1,3,1,13,at_Risk
c2fe2030-a922-11e9-a2fc-000d3a38a36f,162,5.0,789.45,2,4,4,24,at_Risk
c30314d6-f649-11e9-841e-000d3a38a36f,257,4.0,542.43,1,3,3,13,at_Risk
c30351bc-1def-11ea-8bf2-000d3a38a36f,186,4.0,480.93,2,3,3,23,at_Risk
c30b61ae-c763-11ea-b486-000d3a38a36f,140,2.0,350.39,3,1,2,31,about_to_sleep
c30eeb96-a462-11e9-a2fc-000d3a38a36f,47,5.0,598.93,4,4,3,44,loyal_customers
c30fb89c-1a95-11ea-98d5-000d3a38a36f,85,4.0,751.77,3,3,4,33,need_attention
c3154f40-9edb-11e9-9897-000d3a38a36f,307,2.0,352.98,1,1,2,11,hibernating
c31878aa-646a-11ea-a507-000d3a38a36f,196,2.0,158.48,2,1,1,21,hibernating
c31c65a8-2add-11ea-9d27-000d3a38a36f,245,6.0,731.87,1,4,4,14,at_Risk
c325eada-a8d1-11e9-a2fc-000d3a38a36f,202,14.0,1613.81,2,5,5,25,cant_loose
c326402a-2c20-11ea-91ab-000d3a38a36f,314,3.0,605.4300000000001,1,3,3,13,at_Risk
c3278ab4-afc2-11e9-9757-000d3a38a36f,161,3.0,518.1999999999999,2,3,3,23,at_Risk
c3299daa-6722-11ea-9d38-000d3a38a36f,183,3.0,458.99,2,3,3,23,at_Risk
c329b278-4abb-11ea-8533-000d3a38a36f,75,2.0,197.44,4,1,1,41,promising
c32d2216-5b0d-11ea-91d9-000d3a38a36f,162,4.0,428.44,2,3,2,23,at_Risk
c33058de-5bab-11ea-8370-000d3a38a36f,16,4.0,325.96000000000004,5,3,2,53,potential_loyalists
c330ba4c-531b-11ea-acd3-000d3a38a36f,91,9.0,1034.85,3,5,5,35,loyal_customers
c331b30a-fc00-11ea-a045-000d3a38a36f,156,2.0,116.47999999999999,2,1,1,21,hibernating
c331c93a-d60e-11e9-93bc-000d3a38a36f,10,7.0,1247.85,5,5,5,55,champions
c338550a-7665-11ea-b23f-000d3a38a36f,315,3.0,259.93,1,3,1,13,at_Risk
c33a4006-ac29-11e9-a2fc-000d3a38a36f,268,3.0,638.89,1,3,3,13,at_Risk
c33acfd2-ff29-11e9-a5e8-000d3a38a36f,227,6.0,1046.57,2,4,5,24,at_Risk
c33c35e4-aae6-11e9-a2fc-000d3a38a36f,36,7.0,978.25,4,5,4,45,loyal_customers
c34538ea-5f56-11ea-be5b-000d3a38a36f,84,2.0,280.86,3,1,1,31,about_to_sleep
c34544fe-1f9e-11ea-87bf-000d3a38a36f,24,2.0,176.98,5,1,1,51,new_customers
c345c868-15e7-11ea-aa74-000d3a38a36f,198,9.0,891.4000000000001,2,5,4,25,cant_loose
c34a3232-36f1-11eb-a48e-000d3a38a36f,132,2.0,239.95999999999998,3,1,1,31,about_to_sleep
c34d9f40-a551-11e9-a2fc-000d3a38a36f,214,2.0,219.89000000000001,2,1,1,21,hibernating
c34e7260-3db5-11ea-9e19-000d3a38a36f,367,5.0,595.38,1,4,3,14,at_Risk
c35420f8-aa61-11e9-a2fc-000d3a38a36f,46,3.0,437.25,4,3,2,43,potential_loyalists
c3581552-b0c2-11e9-9757-000d3a38a36f,347,3.0,275.47,1,3,1,13,at_Risk
c359b576-a5c6-11e9-a2fc-000d3a38a36f,201,6.0,1818.45,2,4,5,24,at_Risk
c35afd58-a505-11e9-a2fc-000d3a38a36f,51,6.0,847.0699999999999,4,4,4,44,loyal_customers
c35c80e0-3d8b-11eb-a48e-000d3a38a36f,13,4.0,738.83,5,3,4,53,potential_loyalists
c35f415c-4c20-11ea-a626-000d3a38a36f,68,8.0,849.8000000000001,4,5,4,45,loyal_customers
c3648134-a99c-11e9-a2fc-000d3a38a36f,216,17.0,2177.19,2,5,5,25,cant_loose
c36c3f6a-9dcf-11e9-9897-000d3a38a36f,105,9.0,810.86,3,5,4,35,loyal_customers
c36e6408-a1d8-11ea-9c18-000d3a38a36f,91,2.0,419.98,3,1,2,31,about_to_sleep
c3704848-a267-11e9-a2fc-000d3a38a36f,67,5.0,508.40000000000003,4,4,3,44,loyal_customers
c3705d4a-d6b7-11e9-93bc-000d3a38a36f,86,5.0,1820.6799999999998,3,4,5,34,loyal_customers
c371c78e-ae99-11e9-a2fc-000d3a38a36f,30,8.0,1651.6200000000001,5,5,5,55,champions
c3740548-aa80-11e9-a2fc-000d3a38a36f,203,12.0,1048.52,2,5,5,25,cant_loose
c374d99c-e50d-11e9-ad00-000d3a38a36f,58,5.0,614.95,4,4,3,44,loyal_customers
c377f972-a1df-11e9-a2fc-000d3a38a36f,119,9.0,1056.62,3,5,5,35,loyal_customers
c37c19d6-e856-11e9-8bb8-000d3a38a36f,88,3.0,399.83,3,3,2,33,need_attention
c37d4738-af35-11ea-b736-000d3a38a36f,282,2.0,129.97,1,1,1,11,hibernating
c38099e8-5bf1-11ea-8bf5-000d3a38a36f,27,5.0,936.14,5,4,4,54,champions
c380db66-bb9f-11ea-995f-000d3a38a36f,30,3.0,607.3199999999999,5,3,3,53,potential_loyalists
c382cf84-f11f-11e9-9346-000d3a38a36f,54,4.0,588.25,4,3,3,43,potential_loyalists
c3837ff4-a7a2-11e9-a2fc-000d3a38a36f,259,7.0,1100.83,1,5,5,15,cant_loose
c3881962-31ab-11eb-81a1-000d3a38a36f,15,2.0,304.96,5,1,2,51,new_customers
c38bdff8-62cf-11ea-9861-000d3a38a36f,187,3.0,732.64,2,3,4,23,at_Risk
c38f247a-a4ec-11e9-a2fc-000d3a38a36f,118,4.0,845.3299999999999,3,3,4,33,need_attention
c3ae071c-f336-11e9-9346-000d3a38a36f,213,3.0,792.95,2,3,4,23,at_Risk
c3ae3bf4-5bd4-11ea-a17b-000d3a38a36f,244,4.0,400.69,1,3,2,13,at_Risk
c3b7bb6c-5b06-11ea-b39d-000d3a38a36f,16,3.0,454.35,5,3,2,53,potential_loyalists
c3b81bdc-a799-11e9-a2fc-000d3a38a36f,198,5.0,518.68,2,4,3,24,at_Risk
c3bdcc2e-5b05-11ea-9420-000d3a38a36f,50,5.0,777.47,4,4,4,44,loyal_customers
c3c443a0-b020-11e9-9757-000d3a38a36f,293,8.0,745.53,1,5,4,15,cant_loose
c3c9f68c-a423-11e9-a2fc-000d3a38a36f,85,4.0,699.9,3,3,4,33,need_attention
c3cd8284-d7cb-11ea-aceb-000d3a38a36f,71,2.0,175.48,4,1,1,41,promising
c3cd973c-afff-11e9-9757-000d3a38a36f,216,6.0,945.35,2,4,4,24,at_Risk
c3cf887a-2561-11eb-81ae-000d3a38a36f,92,2.0,222.82999999999998,3,1,1,31,about_to_sleep
c3d452ba-1df5-11eb-8d74-000d3a38a36f,175,2.0,222.48,2,1,1,21,hibernating
c3d62bf8-1e3c-11ea-8bf2-000d3a38a36f,325,3.0,268.46,1,3,1,13,at_Risk
c3d6f40c-a9ed-11e9-a2fc-000d3a38a36f,7,3.0,1103.11,5,3,5,53,potential_loyalists
c3de78c0-7068-11ea-8369-000d3a38a36f,30,2.0,287.38,5,1,1,51,new_customers
c3e97256-9d32-11ea-a27a-000d3a38a36f,8,2.0,94.98,5,1,1,51,new_customers
c3ef0a92-b113-11e9-9757-000d3a38a36f,317,10.0,1037.82,1,5,5,15,cant_loose
c3f215c4-a444-11e9-a2fc-000d3a38a36f,34,5.0,470.92,4,4,3,44,loyal_customers
c3f81bd0-53bd-11ea-abe0-000d3a38a36f,17,5.0,1014.46,5,4,4,54,champions
c3fe0316-1e92-11ea-aa32-000d3a38a36f,54,2.0,176.92,4,1,1,41,promising
c3ff210e-aca2-11e9-a2fc-000d3a38a36f,174,3.0,240.47,2,3,1,23,at_Risk
c3ffe346-bbb5-11ea-a0c9-000d3a38a36f,159,3.0,462.46000000000004,2,3,3,23,at_Risk
c40ba2ec-9da4-11e9-9897-000d3a38a36f,153,11.0,1589.54,2,5,5,25,cant_loose
c40cf6be-112c-11ea-8872-000d3a38a36f,203,4.0,852.34,2,3,4,23,at_Risk
c40d1746-a3ba-11e9-a2fc-000d3a38a36f,305,3.0,459.94,1,3,3,13,at_Risk
c40ffcf8-ae24-11e9-a2fc-000d3a38a36f,10,15.0,1804.9,5,5,5,55,champions
c41b84d8-ca84-11ea-a31e-000d3a38a36f,41,2.0,324.74,4,1,2,41,promising
c41e2fd4-5b36-11ea-99c8-000d3a38a36f,179,3.0,133.97,2,3,1,23,at_Risk
c421cdcc-ae27-11e9-a2fc-000d3a38a36f,227,4.0,500.44,2,3,3,23,at_Risk
c423a0a4-9754-11ea-a9c8-000d3a38a36f,167,2.0,337.58000000000004,2,1,2,21,hibernating
c42482e6-e5dc-11e9-ad00-000d3a38a36f,87,2.0,239.98000000000002,3,1,1,31,about_to_sleep
c427986c-450a-11eb-806e-000d3a38a36f,105,5.0,964.13,3,4,4,34,loyal_customers
c42af346-b15d-11e9-89fa-000d3a38a36f,31,6.0,1022.75,5,4,5,54,champions
c42fc168-a89e-11e9-a2fc-000d3a38a36f,68,5.0,746.91,4,4,4,44,loyal_customers
c430fc0e-27ce-11ea-aaaa-000d3a38a36f,12,26.0,6687.08,5,5,5,55,champions
c4355022-7e0f-11eb-8a68-000d3a38a36f,80,2.0,300.78,4,1,1,41,promising
c435f614-1e2d-11ea-8bf2-000d3a38a36f,137,6.0,1610.6999999999998,3,4,5,34,loyal_customers
c4375d7a-5428-11ea-b1db-000d3a38a36f,6,2.0,438.93999999999994,5,1,2,51,new_customers
c438b3a8-d6fd-11e9-93bc-000d3a38a36f,305,2.0,230.48000000000002,1,1,1,11,hibernating
c43a3fde-afca-11e9-9757-000d3a38a36f,120,5.0,785.85,3,4,4,34,loyal_customers
c43d4092-1a66-11ea-941b-000d3a38a36f,58,7.0,728.8199999999999,4,5,4,45,loyal_customers
c43e5100-1a64-11ea-941b-000d3a38a36f,186,4.0,366.95,2,3,2,23,at_Risk
c4421ea8-aa51-11e9-a2fc-000d3a38a36f,333,4.0,484.92,1,3,3,13,at_Risk
c444d876-137f-11eb-8ffc-000d3a38a36f,97,5.0,1820.8000000000002,3,4,5,34,loyal_customers
c445e4ee-6242-11ea-9d1a-000d3a38a36f,226,4.0,375.93,2,3,2,23,at_Risk
c446d574-af33-11e9-a2fc-000d3a38a36f,215,3.0,373.96000000000004,2,3,2,23,at_Risk
c448b17c-b51a-11e9-9c4b-000d3a38a36f,188,7.0,608.98,2,5,3,25,cant_loose
c448f406-aff8-11e9-9757-000d3a38a36f,61,2.0,194.97,4,1,1,41,promising
c44b5a22-f1d6-11ea-bde9-000d3a38a36f,263,2.0,189.57999999999998,1,1,1,11,hibernating
c4556572-1837-11ea-9213-000d3a38a36f,362,6.0,647.9300000000001,1,4,3,14,at_Risk
c458a47c-b021-11e9-9757-000d3a38a36f,245,26.0,1878.45,1,5,5,15,cant_loose
c459ad32-3de6-11eb-806e-000d3a38a36f,57,2.0,470.87,4,1,3,41,promising
c45de348-6722-11ea-9d38-000d3a38a36f,315,2.0,280.48,1,1,1,11,hibernating
c45f76e6-a502-11e9-a2fc-000d3a38a36f,50,4.0,488.16,4,3,3,43,potential_loyalists
c4624b84-48e2-11eb-806e-000d3a38a36f,14,5.0,1318.6599999999999,5,4,5,54,champions
c469f9d2-a7db-11e9-a2fc-000d3a38a36f,332,12.0,1494.95,1,5,5,15,cant_loose
c46cb512-8bf3-11ea-8ec0-000d3a38a36f,8,5.0,1687.85,5,4,5,54,champions
c47657a0-b1ee-11e9-89fa-000d3a38a36f,48,3.0,486.95,4,3,3,43,potential_loyalists
c486f762-5b3b-11ea-b4be-000d3a38a36f,83,8.0,2107.8199999999997,4,5,5,45,loyal_customers
c4876510-b002-11e9-9757-000d3a38a36f,102,2.0,471.92999999999995,3,1,3,31,about_to_sleep
c48840a2-a4b3-11e9-a2fc-000d3a38a36f,105,2.0,314.95,3,1,2,31,about_to_sleep
c488845a-a12e-11e9-a2fc-000d3a38a36f,135,2.0,164.98,3,1,1,31,about_to_sleep
c48d7074-a86c-11e9-a2fc-000d3a38a36f,245,6.0,862.3299999999999,1,4,4,14,at_Risk
c49e033e-a0e3-11e9-a2fc-000d3a38a36f,18,2.0,243.98000000000002,5,1,1,51,new_customers
c49ed6d6-1e35-11ea-8bf2-000d3a38a36f,37,3.0,359.82,4,3,2,43,potential_loyalists
c4a0623c-f7e1-11e9-841e-000d3a38a36f,105,7.0,1398.3600000000001,3,5,5,35,loyal_customers
c4a19ed6-7e32-11ea-80af-000d3a38a36f,303,7.0,719.47,1,5,4,15,cant_loose
c4a5b4d2-a8e3-11e9-a2fc-000d3a38a36f,56,3.0,973.67,4,3,4,43,potential_loyalists
c4a6cb86-a7e6-11e9-a2fc-000d3a38a36f,276,7.0,503.41,1,5,3,15,cant_loose
c4ac012c-630d-11ea-a6dc-000d3a38a36f,202,2.0,229.98000000000002,2,1,1,21,hibernating
c4b363d4-c6c4-11ea-9d14-000d3a38a36f,126,2.0,179.99,3,1,1,31,about_to_sleep
c4b55a92-7a28-11ea-8f20-000d3a38a36f,55,4.0,531.8199999999999,4,3,3,43,potential_loyalists
c4b7404e-b0d5-11ea-b736-000d3a38a36f,210,2.0,137.57,2,1,1,21,hibernating
c4b886ae-2e92-11ea-bfbd-000d3a38a36f,238,2.0,449.90000000000003,1,1,2,11,hibernating
c4bae218-a7ac-11e9-a2fc-000d3a38a36f,332,14.0,1471.73,1,5,5,15,cant_loose
c4bd0152-a369-11e9-a2fc-000d3a38a36f,24,5.0,517.4300000000001,5,4,3,54,champions
c4d12bc6-df7f-11e9-957d-000d3a38a36f,279,2.0,154.97,1,1,1,11,hibernating
c4d1efe8-fc03-11e9-b138-000d3a38a36f,5,4.0,779.95,5,3,4,53,potential_loyalists
c4d3dd80-a5c3-11e9-a2fc-000d3a38a36f,90,3.0,370.85,3,3,2,33,need_attention
c4d5fd20-30c0-11eb-8deb-000d3a38a36f,75,2.0,305.46999999999997,4,1,2,41,promising
c4d94a92-ab9d-11e9-a2fc-000d3a38a36f,287,7.0,711.46,1,5,4,15,cant_loose
c4db9266-e86a-11e9-8bb8-000d3a38a36f,330,2.0,416.02,1,1,2,11,hibernating
c4e37788-ae35-11ea-b736-000d3a38a36f,344,3.0,871.44,1,3,4,13,at_Risk
c4e445e4-ae3c-11ea-b736-000d3a38a36f,168,6.0,1265.51,2,4,5,24,at_Risk
c4e88ce8-56b8-11ea-b9b9-000d3a38a36f,96,4.0,803.54,3,3,4,33,need_attention
c4ea5db8-99d2-11ea-a274-000d3a38a36f,102,2.0,821.64,3,1,4,31,about_to_sleep
c4ef88d6-aac9-11e9-a2fc-000d3a38a36f,301,2.0,639.88,1,1,3,11,hibernating
c4f21ca6-b0cb-11e9-9757-000d3a38a36f,79,3.0,715.94,4,3,4,43,potential_loyalists
c4f38c80-ae23-11e9-a2fc-000d3a38a36f,86,6.0,596.38,3,4,3,34,loyal_customers
c4f57176-aa90-11e9-a2fc-000d3a38a36f,18,21.0,1603.22,5,5,5,55,champions
c4fab7e2-4ddf-11ea-9655-000d3a38a36f,67,2.0,268.95,4,1,1,41,promising
c5015bc0-7377-11ea-92d0-000d3a38a36f,42,4.0,550.44,4,3,3,43,potential_loyalists
c50284c2-abe1-11e9-a2fc-000d3a38a36f,174,4.0,456.38,2,3,3,23,at_Risk
c505467a-259f-11ea-b1c8-000d3a38a36f,348,4.0,526.96,1,3,3,13,at_Risk
c505bb46-5641-11ea-b9b9-000d3a38a36f,88,3.0,279.96,3,3,1,33,need_attention
c5098988-a778-11e9-a2fc-000d3a38a36f,188,8.0,1047.62,2,5,5,25,cant_loose
c5108314-a520-11e9-a2fc-000d3a38a36f,37,10.0,1442.6200000000001,4,5,5,45,loyal_customers
c51201f2-1155-11ea-8872-000d3a38a36f,72,5.0,549.91,4,4,3,44,loyal_customers
c5143122-9a60-11ea-9fd8-000d3a38a36f,23,7.0,767.89,5,5,4,55,champions
c514f5c2-ad25-11e9-a2fc-000d3a38a36f,308,6.0,550.42,1,4,3,14,at_Risk
c51550ce-5bc8-11ea-8863-000d3a38a36f,107,8.0,1404.43,3,5,5,35,loyal_customers
c5158ee2-a6c2-11e9-a2fc-000d3a38a36f,60,11.0,1263.92,4,5,5,45,loyal_customers
c51bac3a-4b06-11ea-8533-000d3a38a36f,157,4.0,538.44,2,3,3,23,at_Risk
c51de428-5452-11ea-b1db-000d3a38a36f,36,5.0,829.92,4,4,4,44,loyal_customers
c51f3e86-aa20-11e9-a2fc-000d3a38a36f,40,2.0,200.96,4,1,1,41,promising
c5237e92-bba4-11ea-995f-000d3a38a36f,200,3.0,1149.38,2,3,5,23,at_Risk
c523c082-9f76-11e9-a2fc-000d3a38a36f,66,5.0,320.76,4,4,2,44,loyal_customers
c5266ee4-220d-11ea-ba6f-000d3a38a36f,7,8.0,1663.74,5,5,5,55,champions
c52abbf2-aa62-11e9-a2fc-000d3a38a36f,110,2.0,279.89,3,1,1,31,about_to_sleep
c52d403a-ea1b-11ea-a8d9-000d3a38a36f,20,4.0,898.53,5,3,4,53,potential_loyalists
c52d5280-d6aa-11e9-93bc-000d3a38a36f,236,3.0,362.81,1,3,2,13,at_Risk
c52fcb34-ffd9-11e9-a5e8-000d3a38a36f,129,8.0,2707.83,3,5,5,35,loyal_customers
c5315340-5313-11ea-acd3-000d3a38a36f,45,4.0,638.9,4,3,3,43,potential_loyalists
c5321a42-3ce2-11ea-9e19-000d3a38a36f,245,3.0,356.95000000000005,1,3,2,13,at_Risk
c534884e-f995-11e9-b138-000d3a38a36f,22,5.0,1552.95,5,4,5,54,champions
c53499c8-d669-11e9-93bc-000d3a38a36f,236,6.0,1597.92,1,4,5,14,at_Risk
c53518b4-222f-11ea-8523-000d3a38a36f,65,5.0,459.91999999999996,4,4,3,44,loyal_customers
c54093ea-ff1d-11e9-a5e8-000d3a38a36f,55,6.0,914.4200000000001,4,4,4,44,loyal_customers
c541ea64-41ea-11ea-96d9-000d3a38a36f,188,22.0,2489.35,2,5,5,25,cant_loose
c5432f8a-a4fd-11e9-a2fc-000d3a38a36f,336,2.0,280.46,1,1,1,11,hibernating
c5451b8c-b0fc-11e9-9757-000d3a38a36f,111,3.0,543.92,3,3,3,33,need_attention
c54ba354-193d-11ea-b6a2-000d3a38a36f,45,18.0,3056.81,4,5,5,45,loyal_customers
c5569920-ad46-11e9-a2fc-000d3a38a36f,88,10.0,1962.96,3,5,5,35,loyal_customers
c557bfb8-9e5e-11e9-9897-000d3a38a36f,160,4.0,1081.29,2,3,5,23,at_Risk
c55948a8-5b44-11ea-800a-000d3a38a36f,113,5.0,684.9399999999999,3,4,4,34,loyal_customers
c55d5d18-a851-11e9-a2fc-000d3a38a36f,218,14.0,1882.13,2,5,5,25,cant_loose
c55dc636-3a50-11ea-85d6-000d3a38a36f,122,4.0,974.07,3,3,4,33,need_attention
c55e35be-3ecc-11ea-b794-000d3a38a36f,344,3.0,219.97,1,3,1,13,at_Risk
c55f58a8-aff3-11e9-9757-000d3a38a36f,239,7.0,907.9,1,5,4,15,cant_loose
c5639030-1f1f-11ea-87bf-000d3a38a36f,104,7.0,1078.1399999999999,3,5,5,35,loyal_customers
c56b4f74-6abd-11eb-b5d7-000d3a38a36f,110,2.0,326.87,3,1,2,31,about_to_sleep
c56c9470-b1e0-11e9-89fa-000d3a38a36f,94,3.0,369.88,3,3,2,33,need_attention
c577831c-a28b-11e9-a2fc-000d3a38a36f,110,7.0,640.78,3,5,3,35,loyal_customers
c5797a70-9847-11ea-9d91-000d3a38a36f,248,3.0,449.92999999999995,1,3,2,13,at_Risk
c57e4f52-9f5d-11e9-a2fc-000d3a38a36f,222,9.0,1006.4100000000001,2,5,4,25,cant_loose
c57fefb2-abc2-11e9-a2fc-000d3a38a36f,254,5.0,550.4399999999999,1,4,3,14,at_Risk
c5844bce-d6c0-11e9-93bc-000d3a38a36f,236,3.0,687.33,1,3,4,13,at_Risk
c5848cc6-f144-11e9-9346-000d3a38a36f,247,2.0,313.99,1,1,2,11,hibernating
c58760aa-a459-11e9-a2fc-000d3a38a36f,68,3.0,310.46999999999997,4,3,2,43,potential_loyalists
c587b420-a3bd-11e9-a2fc-000d3a38a36f,202,5.0,596.93,2,4,3,24,at_Risk
c5963d7c-a162-11e9-a2fc-000d3a38a36f,6,6.0,903.89,5,4,4,54,champions
c59806b8-afe3-11e9-9757-000d3a38a36f,60,2.0,112.98,4,1,1,41,promising
c59b0dfa-8b82-11eb-95e7-000d3a38a36f,55,2.0,324.98,4,1,2,41,promising
c5a45aaa-a7da-11e9-a2fc-000d3a38a36f,270,8.0,982.52,1,5,4,15,cant_loose
c5a4ce94-a5b0-11e9-a2fc-000d3a38a36f,99,3.0,359.98,3,3,2,33,need_attention
c5a7f9f0-edf6-11e9-9346-000d3a38a36f,72,4.0,456.95000000000005,4,3,3,43,potential_loyalists
c5a8fb8c-f753-11e9-841e-000d3a38a36f,275,7.0,529.5899999999999,1,5,3,15,cant_loose
c5ac8918-70b7-11ea-91b2-000d3a38a36f,131,7.0,739.46,3,5,4,35,loyal_customers
c5b48a28-9dfe-11e9-9897-000d3a38a36f,314,5.0,871.47,1,4,4,14,at_Risk
c5b77814-fe34-11e9-a5e8-000d3a38a36f,247,3.0,246.95999999999998,1,3,1,13,at_Risk
c5c0410e-a481-11e9-a2fc-000d3a38a36f,72,4.0,329.94,4,3,2,43,potential_loyalists
c5c96c28-fbd6-11e9-b138-000d3a38a36f,39,7.0,974.8000000000001,4,5,4,45,loyal_customers
c5ca2f3a-a7ea-11ea-bd63-000d3a38a36f,92,2.0,187.86,3,1,1,31,about_to_sleep
c5cb0c96-a58b-11e9-a2fc-000d3a38a36f,35,4.0,387.94,4,3,2,43,potential_loyalists
c5ccf35a-2d83-11ea-9ae7-000d3a38a36f,10,3.0,1470.76,5,3,5,53,potential_loyalists
c5cd1004-6169-11eb-add3-000d3a38a36f,78,2.0,320.87,4,1,2,41,promising
c5d3c79a-d6b0-11e9-93bc-000d3a38a36f,26,2.0,228.86999999999998,5,1,1,51,new_customers
c5d5e016-a753-11e9-a2fc-000d3a38a36f,132,11.0,1081.1,3,5,5,35,loyal_customers
c5d82904-98aa-11ea-b97a-000d3a38a36f,50,6.0,878.47,4,4,4,44,loyal_customers
c5da4998-78dc-11ea-b363-000d3a38a36f,331,3.0,280.97,1,3,1,13,at_Risk
c5db7bdc-214e-11ea-9618-000d3a38a36f,44,9.0,1090.6299999999999,4,5,5,45,loyal_customers
c5e06a58-9f47-11ea-80cd-000d3a38a36f,47,5.0,869.9200000000001,4,4,4,44,loyal_customers
c5e1e1de-2126-11ea-b50a-000d3a38a36f,189,4.0,461.77,2,3,3,23,at_Risk
c5e5a2ca-5667-11eb-9e65-000d3a38a36f,21,3.0,383.48,5,3,2,53,potential_loyalists
c5ec20d0-ffb2-11e9-a5e8-000d3a38a36f,126,2.0,219.97,3,1,1,31,about_to_sleep
c5ee8f3a-9e39-11e9-9897-000d3a38a36f,162,3.0,970.28,2,3,4,23,at_Risk
c5f46e42-a9dc-11e9-a2fc-000d3a38a36f,267,4.0,504.93,1,3,3,13,at_Risk
c5f52e80-c4ee-11ea-98f7-000d3a38a36f,10,4.0,387.96,5,3,2,53,potential_loyalists
c5f8c8e4-1b73-11ea-9812-000d3a38a36f,146,6.0,818.78,2,4,4,24,at_Risk
c5fbcc80-a1cd-11e9-a2fc-000d3a38a36f,119,3.0,189.96,3,3,1,33,need_attention
c5ffc76c-a5bb-11e9-a2fc-000d3a38a36f,5,8.0,1238.43,5,5,5,55,champions
c600f582-5bab-11ea-b8eb-000d3a38a36f,32,5.0,931.0600000000001,5,4,4,54,champions
c6094df8-e438-11e9-ad00-000d3a38a36f,200,4.0,327.95,2,3,2,23,at_Risk
c60d2f64-d640-11e9-93bc-000d3a38a36f,94,4.0,476.44000000000005,3,3,3,33,need_attention
c610aeb8-a79d-11e9-a2fc-000d3a38a36f,68,5.0,1856.74,4,4,5,44,loyal_customers
c611dcca-a289-11e9-a2fc-000d3a38a36f,147,3.0,1359.09,2,3,5,23,at_Risk
c618e68e-ae3f-11e9-a2fc-000d3a38a36f,164,8.0,892.4000000000001,2,5,4,25,cant_loose
c61ba4ec-61b7-11ea-8dd8-000d3a38a36f,301,3.0,409.66,1,3,2,13,at_Risk
c61c030c-a14a-11e9-a2fc-000d3a38a36f,37,3.0,567.54,4,3,3,43,potential_loyalists
c620f718-298f-11ea-b87a-000d3a38a36f,353,2.0,199.96999999999997,1,1,1,11,hibernating
c624ab12-1b50-11ea-9812-000d3a38a36f,195,4.0,262.95,2,3,1,23,at_Risk
c6284e6a-ac98-11e9-a2fc-000d3a38a36f,2,9.0,1429.02,5,5,5,55,champions
c62c7a4c-a6be-11e9-a2fc-000d3a38a36f,28,3.0,360.87,5,3,2,53,potential_loyalists
c62d6e7e-f768-11ea-a533-000d3a38a36f,6,3.0,837.88,5,3,4,53,potential_loyalists
c62e487a-5ecb-11ea-be5b-000d3a38a36f,245,3.0,627.97,1,3,3,13,at_Risk
c63228b0-2180-11ea-9618-000d3a38a36f,52,2.0,259.96999999999997,4,1,1,41,promising
